SalesID,SalePrice
4512581,37429.811672976146
4512582,28089.96597275274
4512585,34241.37468033772
4512588,28435.780805269293
4512596,28932.915975417272
4512597,25535.227661227662
4512599,13308.828937052045
4512601,18050.23479818792
4512602,19417.78540778499
4512603,17029.813725432534
4512605,34650.23409253285
4512606,20294.83123473749
4512611,22431.55513198639
4512612,70824.9715067093
4512615,55968.44416932827
4512623,14494.900938790739
4512627,51416.08301522823
4512628,50396.21038989605
4512629,62861.98838795221
4512630,62861.98838795221
4512633,41904.46263968828
4512634,19978.072385395022
4512635,21687.31831367377
4512638,40470.477818642474
4512647,57864.60855993421
4512648,20153.235534319138
4512649,39939.64036586908
4512662,36124.56456507515
4512672,18166.75693529467
4512691,39175.599316422
4512692,31313.35678351361
4512693,41807.07906871734
4512694,21829.044817331145
4512695,25521.79038471666
4512696,32712.08635053672
4512698,50501.71415643609
4512699,61133.46992946209
4512703,19793.45106939844
4512705,12883.875995677223
4512706,29324.394390454218
4512707,29046.226207401127
4512708,31193.859356478886
4512709,31193.859356478886
4512711,33540.21796457645
4512716,42793.91000585597
4512717,37590.72114466417
4512788,73490.7603005477
4512789,73490.7603005477
4512844,19663.437454042167
4512869,62639.01741071069
4512871,24836.30459488812
4512872,25983.421764511873
4512873,24350.77071159942
4512921,15920.345696185479
4512922,29063.668532524047
4512930,64414.547507030555
4512931,64507.51747312072
4512932,22156.961985114558
4512934,51232.87424413391
4512936,57443.228156539866
4512937,50007.826313242134
4599064,20588.531354026178
4599077,27621.785135326063
4599093,47769.09368539639
4599098,37739.437485206785
4599118,54380.48912524496
4599121,73570.29089433744
4599131,12765.583889848112
4599152,16208.693221198733
4599161,23626.80538863656
4599162,15239.80644948727
4599167,22222.831638428434
4599226,25178.354140591946
4599241,52403.93050292285
4599251,36291.539665614735
4599295,40652.60556694767
4599296,54495.95997469061
4599297,38045.805008751944
4599311,18178.942677200463
4599334,32344.17942861877
4599344,35375.37494510834
4599358,15513.8614043228
4599361,14840.773453869191
4599363,22930.850195931947
4599398,44793.76769932461
4599400,22092.757051812376
4599433,14358.167016806725
4599447,18589.303998639018
4599464,14860.39232946277
4599480,14646.035617031748
4599529,70963.5860407867
4599578,21089.739718969115
4599603,19351.389261051772
4599606,22947.295271796916
4599610,34206.58526114526
4599612,31086.63994102079
4599616,33898.57790486349
4599617,30047.286025195564
4599619,38487.79993683003
4599621,20085.70663029352
4599626,43365.93263452813
4599669,27113.40654443595
4599670,26237.01491523182
4599678,17355.53815665329
4599711,24843.23254546881
4599782,21250.052300139378
4599845,78185.66033750455
4599857,57381.417612906094
4599861,71500.35524666565
4640299,17493.17201112441
4640302,56578.67185166915
4640304,27331.45730294172
4640305,34295.45168389402
4640306,48360.02267061283
4640308,19495.031439124603
4640310,57489.99841715304
4640311,20459.950271032074
4640312,17605.19582064822
4640313,25374.338317523976
4640314,25056.098942919114
4640317,34763.61949486039
4640318,24939.340311496453
4640319,32005.44723744607
4640320,33146.88678261639
4640323,40347.993164493746
4640324,40198.714318339895
4640325,37176.44817476125
4640328,27546.813032079583
4640329,26641.439619050398
4640333,13865.595517037134
4640334,34283.136855594224
4640335,32728.27624112
4640338,41569.307969807975
4640339,25549.14352892656
4640341,32228.32541720835
4640342,28113.934971890856
4640344,24597.763572348133
4640345,24597.763572348133
4640346,18324.753874114358
4640347,43336.89433070798
4640348,27996.68160353793
4640349,27583.704036499992
4640350,31709.85573510354
4640351,17016.65665737986
4640352,19574.19727764001
4640353,29403.340097402594
4640354,43629.80572205572
4640355,42452.75656562005
4640356,46668.05546858167
4640358,31206.63534291002
4640359,23258.005339646592
4640364,14192.309213458113
4640365,29732.790681540682
4640366,38360.461852333065
4640367,42161.90417624153
4640368,20531.12514651993
4640369,26324.217108927707
4640370,18050.23479818792
4640379,63451.88623160678
4640382,64802.015827309944
4640386,13455.21748842618
4640388,38859.6764571003
4640390,60417.96427317809
4640393,53124.87518995453
4640394,70409.15430920561
4640398,28169.73300665613
4640399,32555.31065259112
4640400,71860.27332791199
4640401,39303.57465335885
4640409,55189.03189367391
4640410,55189.03189367391
4640411,65872.26066204328
4640412,57647.51188401802
4640413,23362.458854784712
4640414,36178.94208222334
4640415,19297.417833510226
4640416,19357.216659684054
4640417,18870.425129850584
4640418,22179.15772077832
4640419,24308.86692865846
4640422,18997.2790766935
4640423,19027.479294969373
4640430,29285.624704787246
4640432,18891.803057798974
4640433,19260.009972907854
4640434,33616.82270612514
4640436,17322.443940505862
4640438,63332.2167673765
4640440,32178.925582286647
4640442,40770.32619119609
4640443,14287.633298155019
4640444,21696.21538612531
4640446,27390.859815562737
4640447,29806.75723886966
4640448,31282.952856444746
4640452,42364.01884803717
4640454,39049.009140635586
4640455,37656.644630146075
4640456,51872.48638276367
4640457,38195.949495019304
4640459,25770.97171888426
4640511,33814.003700698166
4640512,62246.629135687974
4640529,39403.22277089741
4640532,76751.46122056048
4640534,14814.444085550558
4640535,32555.011065174145
4640536,56650.01556589695
4640537,65594.10336464396
4640538,45748.357730203155
4640539,50634.490851820374
4640540,52276.662613594686
4640541,64144.736949808794
4640545,34260.9557011938
4640546,28074.56383253829
4640547,62621.13812249842
4640549,48706.11700353291
4640551,65806.92524816943
4640552,20314.2539851112
4640553,27273.539644083725
4640554,32227.788374122745
4640555,35624.69743272349
4640556,52519.40688251591
4640557,30944.474664042093
4640558,43967.6571790997
4640559,68978.80883097165
4640566,37388.26517137914
4640570,20537.88095150034
4640572,16863.005278282948
4640573,22025.914829794205
4640574,17174.2909840525
4640575,18746.814696150508
4640577,16394.636059427758
4640578,16126.177460827701
4640580,16918.424732195046
4640581,15491.201395963906
4640582,15461.378741501661
4640583,15704.715942146087
4640584,23306.78030241817
4640585,28409.611533788917
4640586,25837.241264148433
4640590,17796.960560455624
4640592,26395.026184214967
4640593,23300.949255007847
4640594,18775.591368989066
4640611,15704.715942146087
4640612,16398.610230149752
4640622,27168.356177811074
4640624,65613.78624482243
4640630,39731.352938308184
4640631,43511.6757165058
4640632,43437.18479277542
4640633,31232.889195546024
4640644,23626.64314067855
4640710,23623.59799893304
4644290,30766.080254083656
4644325,12753.71715012928
4644359,19027.325011911897
4644373,27796.327593993024
4644376,28850.077180403656
4644377,33885.981433775574
4644396,21198.165701948696
4644432,17117.14091505974
4644436,32929.90424844343
4644437,33864.11947400734
4940196,42228.63721021252
4940197,42582.04076012996
4940198,66596.38400823277
4940199,30987.499398160995
4940200,14016.68496238435
4940201,15778.892136261275
4940203,19667.538219810376
4940204,19669.44684203293
4940205,25315.73837000595
4940208,18891.64464668814
4940209,23525.921228446812
4940210,22301.746252723235
4940213,26533.361586489085
4940214,30889.815202158952
4940216,33777.47866600353
4940218,31272.29802137726
4940219,16800.835468871945
4940220,16728.475703272048
4940221,38444.66594946418
4940222,20951.94711371537
4940227,40491.86697223025
4940228,34215.75914996652
4940229,19096.237216623245
4940230,37471.26186136489
4940231,37861.19690117029
4940240,42811.59392343768
4940241,47613.09221962464
4940242,28442.624656667205
4940244,21593.91604636726
4940246,53689.70390617293
4940249,41524.85266547851
4940254,58422.11814791245
4940260,27474.784499932044
4940261,37199.92102464529
4940262,42182.29950196863
4940263,24319.00680715259
4940264,28913.258631278855
4940265,30432.09592573534
4940266,39447.7935393425
4940267,18392.96097625523
4940268,18776.578716803706
4940269,16874.522016269555
4940270,48829.084615322805
4940274,19262.823264068233
4940275,31374.906178756315
4940276,32983.595347559654
4940277,25861.80433802309
4940278,17634.261992927735
4940280,14635.593478615028
4940282,36020.43464530135
4940283,29254.618826843092
4940284,29254.618826843092
4940285,29179.528531109412
4940294,45736.21039000344
4940296,31299.493607588356
4940297,45999.966890748154
4940298,54305.30742133684
4940300,17690.910952260463
4940303,32396.209332054656
4940304,33651.92683184288
4940305,32926.1284480264
4940306,26597.152995052766
4940310,38667.75797565223
4940311,30727.61587553413
4940313,20902.109034530564
4940316,13642.00770558883
4940319,17171.711379477005
4940320,19072.424734115026
4940323,27445.936502155248
4940324,26659.32838240907
4940326,14450.91082473136
4940327,26856.394572667672
4940328,18832.53142517205
4940329,36574.49711609079
4940330,34983.5657210969
4940332,22241.38318282165
4940333,33107.23663784615
4940334,32666.790209274728
4940335,31154.508868142097
4940337,66818.28372389966
4940338,66295.15799932521
4940340,57273.60160917513
4940349,35506.78759149347
4940350,21417.669803482982
4940351,59058.353500674886
4940352,62500.629182586425
4940354,33744.695278036466
4940355,38915.5846190124
4940356,62371.24070885255
4940358,43811.4094932845
4940360,21888.404804506376
4940363,20992.38025387281
4940364,80323.38067794134
4940367,18766.89564552665
4940368,18443.997990555414
4940369,19129.97450508807
4940370,22089.7332466879
4940371,70610.62115376456
4940372,22367.529100150743
4940376,44568.22290036516
4940378,19529.004061223
4940380,19261.287972594568
4940382,24611.14026882989
4940383,46249.11463220637
4940384,27023.158907510828
4940385,49291.95857182892
4940386,40151.77849066032
4940388,34918.32341788472
4940389,49791.5479320516
4940390,63980.40528502072
4940391,41648.396132408605
4940392,18333.990086302583
4940396,36337.12634581518
4940397,13386.282378987971
4940398,27660.627904570916
4940399,26353.768736025253
4940400,27323.39193566796
4940401,29551.00891496956
4940405,31785.66401203229
4940408,32956.90533896264
4940409,41609.33648051295
4940410,44218.041608150306
4940411,37880.842636734174
4940412,23135.857572418765
4940425,15663.72821283725
4940426,26903.04899967271
4940518,20448.961917908797
4940534,38818.78718337262
4940535,38396.85108353549
4940536,40183.652413590884
4940537,58979.059983408624
4940550,36155.81589264494
4940551,31384.971022184338
4940571,15575.024682796618
4940572,46535.01802248319
4940579,35241.9660549826
4940580,44757.191393434136
4940581,52354.95292251822
4940582,52659.10243995769
4940583,33142.753921237854
4940584,50165.38989549323
4940587,22706.885656483188
4940588,22251.694473032134
4940589,22832.45821902556
4940591,28396.002100873484
4940594,14940.941950786568
4940595,32780.54692821797
4940597,34773.33683417009
4940598,82896.40729919869
4940599,81121.21737891367
4940600,82405.69573006607
4940601,81709.59212424207
4940602,18885.228506636977
4940603,34643.029166707485
4940604,26187.113212364908
4940605,24357.49902695
4940606,33012.56272538306
4940607,28100.712806903066
4940608,27050.05972275274
4940609,38040.44771674619
4940610,82294.19886324977
4940611,67606.6698767461
4940612,53551.70268529522
4940613,56710.34839115455
4940614,74867.8540821386
4940615,77240.31568609839
4940616,78605.84851621761
4940617,77691.00402510016
4940618,77656.16027510016
4940619,73765.58269430947
4940620,75475.07403630082
4940621,78334.4034404493
4940622,76474.97524620201
4940623,74113.85899998638
4940624,78531.86719031798
4940625,78819.15637682592
4940627,36691.08848689851
4940628,81726.26313734695
4940629,58962.561965811954
4940630,16069.21855663221
4940633,48397.98308460992
4940639,37141.901068380364
4940648,37781.432256333705
4940649,54626.374424630485
4940664,13829.221806787984
4940665,14297.277989473761
4940666,15884.08457290259
4940667,15569.14538188527
4940668,16347.619114239515
4940669,24930.030377178933
4940670,24404.419364846748
4940671,21774.247118260562
4940677,21603.0931536751
4940678,20962.076394913565
4940692,17879.193205736658
4940693,15405.731145289825
4940694,33116.380192487675
4940697,41925.81148374114
4940710,45404.90311051321
4940714,26990.856177811074
4940728,22790.859232152863
4940729,27761.041078814975
4940730,26593.18218423733
4940731,47066.519720013814
4940732,32082.70697266821
4940733,26597.3121233664
4940734,41972.69474238463
4940735,25527.403187535198
4940737,18485.18772069974
4940738,81633.20982912483
4940893,22480.98181038303
4940916,19333.072482105963
4940917,19902.496825743186
4940918,20164.82400377349
4940919,27813.61546257105
4940920,24569.19986282179
4940964,18832.968209357256
6074115,51817.274989601305
6074121,57422.91943801813
6074135,23697.147800855844
6074140,16534.47643965866
6074143,25033.591688749628
6074144,26129.933975326716
6074151,32778.108000047345
6074153,36137.73751016784
6074156,13962.28573034755
6074184,71589.0921861399
6074202,44233.494154055006
6074230,38991.95840767466
6074254,19320.171726751058
6074259,61052.06891569509
6074261,24454.8349543022
6074270,22447.35023929888
6074278,40106.42479682029
6074283,52557.571002075834
6074284,45511.155920103294
6074291,25425.352328431374
6074297,70420.61831285903
6074298,27292.661384363688
6074299,27036.29881889266
6074301,21773.648105565735
6074311,19227.688266727586
6074320,17537.871820112436
6074321,18690.167031395893
6074325,14619.314859364493
6074334,18991.35847194349
6074342,24544.65472004883
6074369,20020.06234509805
6074376,30861.846064519843
6074377,30555.355051447947
6074378,23268.337689701075
6074380,32965.032194149586
6074381,33587.07619015541
6074384,22568.116098297985
6074391,60986.1540387773
6074433,48057.972473559064
6074434,47279.57341689742
6074442,15571.679775220266
6074460,31628.92163084465
6074464,39272.756109301765
6074480,74597.220494169
6074507,42471.99518270314
6074532,18722.49470118375
6074550,25260.158659332003
6074554,52317.46220345085
6074582,17097.748189602797
6074584,16812.095738744832
6074587,21784.5947627998
6074589,21230.958315247633
6074591,33804.55485403973
6074592,48218.6354091385
6074594,51298.58961543636
6074595,59007.96179074623
6074597,65563.80902325097
6074652,28970.30535500682
6074653,37873.09965057985
6074660,19308.76290908954
6074680,21341.92851067921
6074683,30925.64947452573
6074688,38390.647371566505
6074705,47361.91721185465
6074717,16594.71188522124
6074721,29863.716783324875
6074772,22494.065827393708
6074784,67936.36821707695
6074790,71053.17887619187
6074808,23480.564042847127
6074809,56268.61378362994
6074903,38954.49118874332
6074908,15358.898792985481
6074923,60313.96018400988
6074925,46908.91823685216
6074935,58533.88420421102
6074938,65966.2591608816
6074944,49261.34598933319
6074945,57463.79276049459
6074947,21683.994267578826
6074950,33597.32224628442
6074952,24964.358161978686
6074953,27120.156109965832
6074968,16759.21642161266
6074969,18823.819949142708
6074981,26953.391825367686
6074990,27796.131286154512
6074991,37910.10019506114
6074993,34204.05031133082
6074994,27775.134135472366
6075006,18649.261705721103
6075007,18676.735266690965
6075019,16526.966866466868
6075031,15598.14162135169
6075042,27026.51973315297
6075048,20568.33751276244
6075058,15161.945453942986
6075100,25816.28306387884
6075105,18048.130173001446
6075118,17322.199266044216
6075174,26798.71464924189
6075175,27532.54383399261
6075176,73116.48884182551
6075188,67652.38934500483
6075198,80047.61497382047
6075288,15811.287871485238
6075289,16078.22501602929
6075290,17506.25689795969
6075293,17786.02532528923
6075294,20533.942474914646
6075296,22021.942097840736
6075297,12998.349672361224
6075299,21389.558831490725
6075310,32291.027617420426
6075337,18465.75712610833
6251866,25698.891328211903
6251926,33686.48034180251
6251932,17543.62789703202
6251997,17148.6852837726
6252015,29049.063480266508
6252018,22765.53833480943
6252025,39787.444805982974
6252027,16016.434397428113
6252039,29675.872394123115
6252149,37756.76903033328
6252161,30484.65862262738
6252186,16591.09578370602
6252203,24060.865717360128
6252207,16588.690359337514
6252221,20259.37302464692
6254472,18057.121235907627
6254481,22878.57362472194
6254485,21814.738093326527
6254491,16310.510724203341
6254492,16104.18833530166
6254498,15088.74878096148
6254500,18649.94503425603
6254513,28534.558076829213
6254514,28534.558076829213
6254520,18623.537198965896
6254523,18338.967914774687
6254537,26200.720333774276
6254568,18232.878375709257
6254574,17655.401284456293
6254579,18849.336927880126
6254583,24040.565759795973
6254590,23476.151028086977
6254592,23592.075027290393
6254594,25826.856400723133
6254596,26478.628577285603
6254598,26782.269776791836
6254613,19948.007432080027
6254617,23915.5000139126
6254628,17284.887219380504
6254630,16141.556010364977
6254639,26128.983649595822
6254647,25725.335868557417
6254658,24461.124616375193
6256234,17246.402843642536
6256236,23431.40724858217
6256243,16413.603488246146
6256252,18156.424527671672
6256253,36309.915604830756
6256285,18236.69947209653
6256292,13387.711253789126
6256302,17832.91825331531
6256332,15030.01862793639
6256333,14988.378539552552
6256334,15038.743372088438
6256339,21168.9204639936
6256348,37537.76871600836
6256372,16609.760337546228
6256380,14480.80620553879
6256475,35249.43350910225
6256478,31526.210733753687
6256490,26834.21216234036
6256491,16904.73453947583
6256510,28668.38986891376
6256516,19006.819906212848
6256528,17035.100256377395
6256531,17340.185638825827
6256554,21075.99164897602
6256558,20322.91970822846
6256559,19843.826920211526
6256607,13127.909634070264
6256609,12456.148671869067
6256629,13593.674335989304
6256633,13646.609530685815
6256634,11818.266076975919
6256654,13098.053462615284
6256657,18052.31151960999
6256691,23977.985586023897
6256693,19061.7438782614
6256694,27662.155939820415
6256701,18004.21878449026
6256749,16303.651238875502
6256761,41417.48342787319
6256763,44478.48930421517
6256765,39259.796800377444
6256767,48869.415910709075
6256770,57868.92007151458
6256771,57276.955785800295
6256772,57276.955785800295
6256774,25372.517830652323
6256776,45139.30770318273
6256777,45897.51647075181
6256782,41644.380324758364
6256786,39373.71030033833
6256787,41585.21365809169
6256788,40208.05907656211
6256793,51078.40084332087
6256803,39869.54363367167
6256808,32518.563220727498
6256815,36950.48924744043
6256819,39642.789437064086
6256821,37020.115549071365
6256825,41001.29227063413
6256827,36310.46181357398
6256837,37707.95233080371
6256840,45297.96076478617
6256843,50497.189603757666
6256844,45979.52991050972
6256847,54491.55065936871
6256864,21050.845548446654
6256964,24527.688681932108
6256965,25208.146645021647
6256966,25021.038544788546
6256967,26411.833687146187
6256969,27947.729045768927
6256970,28659.687180567144
6256971,20547.02795855031
6256977,22700.12382116358
6256978,19971.533888421945
6256979,22740.966265610503
6256984,24517.41800922508
6256995,28980.359838669236
6256999,28163.760105482965
6257009,40308.68871990582
6257010,30122.90938865629
6257013,26867.775549560087
6257016,23355.635744673284
6257022,36749.69188389226
6257031,44915.40161212416
6257034,42848.416747305026
6257037,51725.75711983992
6257040,62806.41834155911
6257041,57024.921425109125
6257042,47775.64474130212
6257055,22080.2764068941
6257064,46634.575549771005
6257065,42102.76988126253
6257067,45371.33027049919
6257069,48733.30823419399
6257074,44583.10379335147
6257077,40554.77548577593
6257078,45120.237155212446
6257082,48569.015349519854
6257083,48799.22368285318
6257087,73118.57105546913
6257090,54585.19626284166
6257092,60029.552739485705
6257094,72525.24764277073
6257095,74334.11127913436
6257096,72678.84883324693
6257097,67415.70170557642
6257103,56423.17211399495
6257105,59497.747164739725
6257106,57995.085017858815
6257107,59209.29340001197
6257111,57333.788797739064
6257117,63209.50423331828
6257125,74087.83309321052
6257141,18952.468909713007
6257258,14359.796131989415
6257263,21604.554119501398
6257276,40466.38304833496
6257288,20434.478180439917
6257290,15669.85757255189
6257296,51424.7963513095
6257299,53059.97054598738
6257316,57444.89386015284
6257317,65202.5009018759
6257319,70009.81253203496
6257321,53767.28689063346
6257322,61832.24802492988
6257335,44209.63674864417
6257408,15955.52183703412
6257410,16321.668439849414
6257414,13260.963810947509
6257423,15565.446344260872
6257451,13849.880769928815
6257452,16453.578514609555
6257454,17248.470754520677
6257460,18998.590632005165
6257461,18899.824690570007
6257474,17532.876153245434
6257475,17827.845290309106
6257477,17886.062756116247
6257479,17485.33388316405
6257481,13360.115988158412
6257488,17882.96815989308
6257494,18114.31078066455
6257496,17672.021749750078
6257504,16619.276063973004
6257508,17904.570533156213
6257509,18554.150283786992
6257515,18121.914283537782
6257527,17733.677340064045
6257528,17535.197064620534
6257533,16617.52300192339
6257536,18267.037665293545
6257537,14099.982019990246
6257538,17678.476572994852
6257540,17613.897938909642
6257541,14276.234696425043
6257554,20363.26501358119
6257556,17126.267876118978
6257561,16240.319386499375
6257572,21333.171094007284
6257573,20864.828988744128
6257574,21534.351806138762
6257577,19490.067678835858
6257582,18644.932177745504
6257583,22603.21794992914
6257587,21325.082791342214
6257594,15249.749663074495
6257598,21688.007201234224
6257602,19433.79914927801
6257613,20724.404479838
6257614,20458.432005017683
6257618,22603.21794992914
6257622,21216.73838819905
6257625,16993.299433807075
6257634,21251.615940782212
6257638,19885.13806196706
6257649,17758.630610467106
6257652,19011.775790699885
6257667,18806.72245228757
6257676,21617.611469589203
6257678,19822.775640420514
6257679,18600.69997419978
6257686,19897.78277536181
6257698,19573.815361040142
6257703,19342.5507629142
6257704,19851.352879893366
6257708,19585.826995239277
6257709,21124.10930138342
6257710,19769.765298724025
6257711,19563.253081762403
6257722,21405.65369532027
6257725,19822.775640420514
6257731,15466.076229987764
6257733,21952.94547375723
6257743,19985.747063063074
6257748,24362.016592996766
6257752,22228.419775568593
6257753,21997.665635793666
6257819,21708.30798011898
6257821,18365.58944527695
6257822,20760.930222731255
6257825,17924.140102158603
6257828,28939.0406588208
6257831,22656.964750817206
6257838,24633.92239038911
6257839,24184.977846819274
6257840,20574.6899012956
6257853,32505.805073484265
6257855,33864.801958653385
6257857,33696.12444542902
6257898,32379.91176218755
6257906,28498.598957353737
6257907,29717.698920987277
6257912,42710.71723082558
6257913,38326.46750467455
6257917,40479.932772711894
6257926,40525.25534804462
6257936,40600.334078438755
6257942,35699.42654143596
6257948,20830.404539756786
6257954,45877.0330078019
6257967,31551.356091030135
6257979,37934.34272041009
6257986,42341.93261272667
6257992,37521.71010486387
6257993,37842.75177153054
6257994,37521.71010486387
6257996,56264.44458774285
6257997,57766.42470983608
6258011,47217.235853779
6258015,46257.07592916255
6258026,55819.78729708972
6258044,51239.96246764202
6258061,35678.781067526936
6258063,56429.18652767512
6258064,55865.367569302536
6258067,43331.92310682095
6258070,31694.345064979745
6258076,22681.261926122123
6258090,16869.42363208612
6258095,15076.932638386763
6258097,15039.4867877049
6258099,14416.094493689257
6258110,15614.835299568847
6258113,14673.817635635049
6258116,17459.109505020584
6258118,16133.566250596341
6258120,16041.505774285743
6258125,16191.602354325154
6258127,17586.007128815996
6258128,17937.135420611212
6258133,15551.977827160052
6258136,16990.799691428205
6258163,14423.113148337943
6258168,18120.77013470243
6258174,19428.013878418198
6258177,19740.384429194168
6258178,19024.022627296377
6258180,18202.41227703456
6258182,17838.480730896583
6258187,19351.35054331227
6258200,19332.436307608034
6258201,19607.60301785044
6258214,19347.756481012628
6258219,24524.95251421481
6258224,19573.906716090925
6258226,18963.16141534185
6258229,19731.52585019068
6258232,21091.263485944313
6258234,21728.288440412172
6258237,21534.21199259977
6258249,22818.346097325877
6258250,25151.185937747265
6258252,21876.623426611903
6258255,21972.03707624397
6258269,21858.15230580375
6258270,24177.694173113825
6258272,23455.38575468649
6258273,22349.068285657228
6258274,22078.60486708639
6258277,22068.257680140025
6258279,21705.98069855253
6258285,22709.844847419936
6258289,16587.866174070565
6258291,15351.838281863147
6258305,19799.188960335632
6258310,18306.698386367243
6258312,20455.028058538563
6258313,21264.227172895902
6258315,20455.028058538563
6258317,20908.183405912787
6258318,21303.254191682507
6258319,23121.591501568848
6258321,21891.07212844112
6258322,22037.66282096172
6258326,25609.913463094243
6258327,22619.608684236435
6258330,23814.445222594317
6258334,25201.76470582866
6258336,22437.073367790363
6258338,24454.4415200146
6258364,30232.00764519801
6258365,30926.753041868466
6258366,20382.810932414788
6258368,22446.150644333306
6258370,20382.810932414788
6258376,20633.705652467826
6258385,23064.16934888297
6258386,17291.29863208612
6258388,19885.392075933723
6258389,23860.001706559935
6258393,23652.540051803873
6258412,22848.750512900657
6258420,18816.42925390313
6258425,16669.362367787868
6258429,23290.379626498616
6258444,22754.996886480538
6258449,21367.128474604917
6258451,24310.91517164466
6258471,25747.71798670544
6258478,25400.716171079148
6258479,25229.92459310966
6258487,26677.990306018393
6258495,34046.94655184641
6258496,39835.52259068957
6258500,43893.19041242125
6258503,52318.4528331767
6258504,52318.4528331767
6258506,18101.760660032476
6258508,22409.074847739794
6258517,24176.214989039094
6258523,23704.928856839888
6258528,23791.963846623283
6258531,23595.042451260037
6258533,26272.608634709693
6258539,23187.288797327248
6258541,24646.35326786661
6258542,26023.83557520731
6258545,25643.417138682613
6258564,24615.948963971077
6258565,24294.09438880768
6258566,24709.5000955978
6258567,24524.80313063774
6258568,24516.261463971077
6258569,23862.881592059908
6258578,29026.91595701826
6258579,29339.41595701826
6258585,29385.439847549063
6258586,20537.56684287
6258587,29580.69710842205
6258588,29026.91595701826
6258590,28826.72624482264
6258596,29466.786093922547
6258599,29345.935972582716
6258601,29254.297885654792
6258602,29466.786093922547
6258604,29254.297885654792
6258612,24560.09059080185
6258615,24004.71442849022
6258622,28319.301869716677
6258624,28763.69500243438
6258625,28319.301869716677
6258627,31329.96371436638
6258631,29314.553202394734
6258635,28842.92200662096
6258636,31311.13884889387
6258638,25220.36044985179
6258639,28759.17200662096
6258640,29071.816714909935
6258641,25870.45831001858
6258642,28518.382532936746
6258662,28506.79581243919
6258692,26756.207514812104
6258695,31245.589696118386
6258696,31078.110454833608
6258699,20022.702724599647
6258707,22831.026322757796
6258718,24855.37673159295
6258721,29147.553773940144
6258722,29026.91595701826
6258724,28368.6497043296
6258725,28368.6497043296
6258728,28383.86338349809
6258730,31496.71363519951
6258732,20442.006659267056
6258733,28383.86338349809
6258737,28383.86338349809
6258738,28383.86338349809
6258739,28383.86338349809
6258740,28261.969222405558
6258741,28383.86338349809
6258745,31130.097843923788
6258749,29851.490646688595
6258751,29810.468253749732
6258754,31233.869548955943
6258756,29810.468253749732
6258760,33965.49348729185
6258761,30051.25772743394
6258765,31496.71363519951
6258768,32314.192081997804
6258771,37328.040019266045
6258773,39938.26233222526
6258774,40610.31948463168
6258775,29797.098593922547
6258782,30121.095542097464
6258784,30475.82184618198
6258787,30116.237868186883
6258788,31098.75059336976
6258789,30475.82184618198
6258799,33838.89637489918
6258811,31669.09987868319
6258880,14518.850952431641
6258887,19351.33902139635
6258893,58521.84571180023
6258900,32594.029174729636
6258906,31332.798179739933
6258908,34014.32038710773
6258910,33764.10817473075
6258917,31332.798179739933
6258939,32349.300360157555
6258941,33133.79501615087
6258948,31913.713365925447
6258953,32347.769441976583
6258956,21234.952259986316
6258957,34509.78533066091
6258964,30112.712834594025
6258966,30112.712834594025
6258967,31152.022045120342
6258968,31332.798179739933
6258969,31618.100906489453
6258972,31332.798179739933
6258977,32347.769441976583
6258980,31312.072661858267
6258982,30737.381775538706
6258985,29910.101750985945
6258989,32439.551930482652
6258990,33182.55691616605
6258992,33145.05691616605
6258993,32897.203207374834
6258994,33182.55691616605
6258997,32439.551930482652
6259009,32035.078984107135
6259010,12573.887485278738
6259014,53443.526254393626
6259015,33026.55710640237
6259017,34669.68787329372
6259024,34669.68787329372
6259027,35860.96515208647
6259030,34372.08414811453
6259035,34669.68787329372
6259036,33577.00986218159
6259039,34962.56756721217
6259046,30191.378786450474
6259047,33059.15885685391
6259054,32755.801930482652
6259063,32682.57978137273
6259064,31526.210733753687
6259070,20589.303163712062
6259071,19926.516073704435
6259076,34132.2682480703
6259079,32682.57978137273
6259080,31526.210733753687
6259082,32720.07978137273
6259084,32405.136812914872
6259086,32720.07978137273
6259089,32703.413114706065
6259090,34813.94202340486
6259092,32995.91183587953
6259094,32720.07978137273
6259098,30810.632677210564
6259104,30810.632677210564
6259106,33336.51048663239
6259108,31842.460733753687
6259112,32250.73146479638
6259122,32232.607748503644
6259126,31928.134539662693
6259128,31928.134539662693
6259130,32706.60176154255
6259133,32755.801930482652
6259136,32755.801930482652
6259146,38689.78407149266
6259151,38689.78407149266
6259159,37039.32147041125
6259165,36879.02144466086
6259166,38657.36509443214
6259172,26082.291369406303
6259174,33126.83807528041
6259176,33133.79501615087
6259178,37070.97485583302
6259184,32212.77646113159
6259193,17704.153500922057
6259219,17320.33617902136
6259220,19005.99046741489
6259230,20217.952178029132
6259238,17737.253255645282
6259240,14176.640532385358
6259247,35085.99598924037
6259248,39131.08799643339
6259251,36139.230670473306
6259252,39043.944360249305
6259253,36626.515092761125
6259259,39367.769141816636
6259260,39367.769141816636
6259261,39367.769141816636
6259262,39367.769141816636
6259264,39367.769141816636
6259265,40138.28059829317
6259268,37740.80410950419
6259269,39043.944360249305
6259270,37740.80410950419
6259274,37740.80410950419
6259276,36880.47723556054
6259281,39702.32701195433
6259286,21366.399974724278
6259287,39530.790138529395
6259292,36440.200041581425
6259293,41521.84435691014
6259296,36687.56811826375
6259312,36397.37156119203
6259324,62291.21237320686
6259328,33118.9416214483
6259341,22632.81589037897
6259349,41357.710292343254
6259352,23377.46444546138
6259356,22869.36198541622
